uid,date,session_id,session_start,session_end,session_duration_in_seconds,visited_pages
xd90PSoHbugHnzRD3eqHotP076X2,2024-06-03,1.0,2024-06-03 13:41:27.216,2024-06-03 13:51:28.054,600.838,"['userHomeScreenPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userHomePage', 'userListePrestatairePage', 'userHomePage', 'userHomePage', 'userHomeScreenPage', 'userContactPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userHomeScreenPage', 'userTransactionPage', 'userPrestataireDetailPage', 'userFilterPage', 'codePinPage', 'userListePrestatairePage', 'userConversationPage', 'codePinPage', 'userListePrestatairePage', 'userHomeScreenPage', 'codePinPage', 'userListePrestatairePage']"
xd90PSoHbugHnzRD3eqHotP076X2,2024-06-03,2.0,2024-06-03 18:29:58.712,2024-06-03 18:29:59.237,0.525,[]
xgDgsGLYg7UttGQHjZ1cYneETio1,2024-05-18,1.0,2024-05-18 11:18:00.500,2024-05-18 11:34:38.026,997.526,"['userHomeScreenPage', 'codePinPage', 'codePinPage', 'codePinPage', 'userHomePage', 'userHomePage', 'userHomeScreenPage']"
yK8bHykMuPg4KqJof3jeuMI7Dn72,2024-05-18,1.0,2024-05-18 21:20:03.236,2024-05-18 21:22:55.426,172.19,"['userPrestataireDetailPage', 'userListePrestatairePage', 'userHomePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userListePrestatairePage']"
yQ1j9k7yBLXtO4ZD5Z3ps21pdaH3,2024-06-07,1.0,2024-06-07 11:51:36.464,2024-06-07 11:51:37.145,0.681,[]
z4KDXAVTG5XJAZNShFK53aNjwbv2,2024-05-15,1.0,2024-05-15 17:56:06.005,2024-05-15 18:14:44.540,1118.535,"['userDetailTransactionPage', 'prestataireSuspendedPage', 'userDetailTransactionPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-04-20,1.0,2024-04-20 11:12:53.076,2024-04-20 11:12:53.076,0.0,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-04-21,2.0,2024-04-21 10:46:06.251,2024-04-21 10:46:06.251,0.0,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-04-21,3.0,2024-04-21 11:34:16.490,2024-04-21 11:34:16.490,0.0,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-04-22,4.0,2024-04-22 18:48:59.234,2024-04-22 19:13:41.085,1481.851,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-04-24,5.0,2024-04-24 10:55:42.918,2024-04-24 10:55:42.918,0.0,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-04-25,6.0,2024-04-25 13:38:29.249,2024-04-25 13:38:29.249,0.0,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-04-25,7.0,2024-04-25 15:56:59.168,2024-04-25 16:01:59.253,300.085,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-04-29,8.0,2024-04-29 17:12:31.510,2024-04-29 17:19:29.223,417.713,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-04-30,9.0,2024-04-30 19:28:39.654,2024-04-30 19:28:39.654,0.0,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-01,10.0,2024-05-01 09:41:37.440,2024-05-01 09:41:37.440,0.0,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-03,11.0,2024-05-03 08:12:41.709,2024-05-03 08:21:31.778,530.069,"['userConversationPage', 'userHomePage', 'userHomeScreenPage', 'userHomePage', 'userConversationPage', 'codePinPage', 'userHomeScreenPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-04,12.0,2024-05-04 12:12:08.918,2024-05-04 15:30:17.246,11888.328,"['userHomePage', 'userHomePage', 'userTransactionPage', 'userListePrestatairePage', 'codePinPage', 'userHomePage', 'userTransactionPage', 'userContactPage', 'userHomeScreenPage', 'userConversationPage', 'userHomePage', 'userDetailTransactionPage', 'userTransactionPage', 'userDetailTransactionPage', 'userDetailTransactionPage', 'userHomePage', 'userHomeScreenPage', 'codePinPage', 'userConversationPage', 'userDetailTransactionPage', 'userHomePage', 'codePinPage', 'userHomeScreenPage', 'userDetailTransactionPage', 'userHomeScreenPage', 'userContactPage', 'userHomeScreenPage', 'userHomePage', 'userTransactionPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'codePinPage', 'codePinPage', 'userPanierPage', 'userHomePage', 'userDetailContactPage', 'userDetailTransactionPage', 'codePinPage', 'userHomeScreenPage', 'userPanierPage', 'codePinPage', 'userHomePage', 'userHomePage', 'userHomePage', 'userPanierPage', 'userConversationPage', 'userListePrestatairePage', 'codePinPage', 'codePinPage', 'userDetailContactPage', 'codePinPage', 'userTransactionPage', 'codePinPage', 'userPrestataireDetailPage', 'codePinPage', 'userPanierPage', 'userPanierPage', 'userTransactionPage', 'userHomePage', 'userContactPage', 'userContactPage', 'codePinPage', 'userDetailContactPage', 'codePinPage', 'userHomePage', 'userDetailTransactionPage', 'codePinPage', 'userTransactionPage', 'codePinPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userDetailTransactionPage', 'userDetailContactPage', 'codePinPage', 'codePinPage', 'userTransactionPage', 'userHomeScreenPage', 'userTransactionPage', 'userHomePage', 'userHomePage', 'userHomeScreenPage', 'userHomePage', 'codePinPage', 'userDetailTransactionPage', 'codePinPage', 'userHomePage', 'userPanierPage', 'userDetailTransactionPage', 'userHomePage', 'userDetailContactPage', 'userTransactionPage', 'userTransactionPage', 'userHomePage', 'userHomeScreenPage', 'userHomeScreenPage', 'userTransactionPage', 'userHomeScreenPage', 'userHomePage', 'userTransactionPage', 'userTransactionPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userDetailTransactionPage', 'userContactPage', 'userHomeScreenPage', 'userHomePage', 'userHomePage', 'userHomePage', 'userTransactionPage', 'codePinPage', 'userTransactionPage', 'userDetailTransactionPage', 'userTransactionPage', 'userTransactionPage', 'codePinPage', 'userHomeScreenPage', 'userPanierPage', 'userDetailTransactionPage', 'userHomeScreenPage', 'userDetailTransactionPage', 'userHomePage', 'userHomePage', 'codePinPage', 'userHomeScreenPage', 'userPanierPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userDetailTransactionPage', 'userContactPage', 'userHomePage', 'userHomePage', 'userListePrestatairePage', 'userHomeScreenPage', 'userDetailContactPage', 'userHomePage', 'userHomeScreenPage', 'codePinPage', 'userHomeScreenPage', 'codePinPage', 'userHomePage', 'userConversationPage', 'userHomeScreenPage', 'codePinPage', 'userHomeScreenPage', 'userContactPage', 'userDetailContactPage', 'userHomePage', 'codePinPage', 'userPanierPage', 'userHomeScreenPage', 'userConversationPage', 'userTransactionPage', 'codePinPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-04,13.0,2024-05-04 16:18:32.231,2024-05-04 16:18:32.769,0.538,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-04,14.0,2024-05-04 16:49:35.370,2024-05-04 16:49:44.839,9.469,['userTransactionPage']
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-07,15.0,2024-05-07 16:16:38.936,2024-05-07 16:32:25.722,946.786,"['userHomeScreenPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPanierPage', 'userHomePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'codePinPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-10,16.0,2024-05-10 14:42:36.949,2024-05-10 15:51:01.928,4104.979,"['userPanierPage', 'userHomePage', 'userTransactionPage', 'userListePrestatairePage', 'userContactPage', 'userPanierPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'codePinPage', 'userTransactionPage', 'userDetailContactPage', 'userContactPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userHomePage', 'userPanierPage', 'userPanierPage', 'userContactPage', 'codePinPage', 'codePinPage', 'codePinPage', 'userHomePage', 'userContactPage', 'userPanierPage', 'userHomePage', 'userConversationPage', 'codePinPage', 'userContactPage', 'userPanierPage', 'codePinPage', 'codePinPage', 'userPanierPage', 'userPanierPage', 'codePinPage', 'userHomeScreenPage', 'codePinPage', 'userPanierPage', 'userContactPage', 'userHomeScreenPage', 'userHomePage', 'userHomePage', 'userHomePage', 'userPrestataireDetailPage', 'userTransactionPage', 'userListePrestatairePage', 'userConversationPage', 'userHomePage', 'userConversationPage', 'userPanierPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userConversationPage', 'userPrestataireDetailPage', 'userDetailContactPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userPanierPage', 'userPrestataireDetailPage', 'userHomePage', 'userHomeScreenPage', 'userHomePage', 'userPanierPage', 'userContactPage', 'userContactPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-10,17.0,2024-05-10 22:06:25.223,2024-05-10 22:22:01.249,936.026,"['userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-11,18.0,2024-05-11 21:14:30.591,2024-05-11 21:14:59.099,28.508,"['userPrestataireDetailPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'codePinPage', 'userListePrestatairePage', 'userHomePage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-12,19.0,2024-05-12 17:49:22.798,2024-05-12 17:54:49.815,327.017,"['userListePrestatairePage', 'userConversationPage', 'userPanierPage', 'userHomeScreenPage', 'userTransactionPage', 'userPanierPage', 'codePinPage', 'userContactPage', 'userHomePage', 'userHomePage', 'userContactPage', 'userHomeScreenPage', 'userPrestataireDetailPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-12,20.0,2024-05-12 18:36:28.824,2024-05-12 18:50:55.612,866.788,"['userHomePage', 'codePinPage', 'userHomeScreenPage', 'codePinPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-13,21.0,2024-05-13 09:38:48.024,2024-05-13 09:44:43.041,355.017,"['userConversationPage', 'userDetailContactPage', 'userHomeScreenPage', 'userHomePage', 'codePinPage', 'userContactPage', 'userDetailContactPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-13,22.0,2024-05-13 19:36:36.540,2024-05-13 19:36:44.254,7.714,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-14,23.0,2024-05-14 17:19:58.561,2024-05-14 17:53:40.360,2021.799,"['userHomeScreenPage', 'userHomeScreenPage', 'codePinPage', 'userHomeScreenPage', 'userHomePage', 'userListePrestatairePage', 'userHomePage', 'codePinPage', 'userPanierPage', 'userHomePage', 'userPrestataireDetailPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-14,24.0,2024-05-14 20:47:22.284,2024-05-14 20:48:14.524,52.24,['codePinPage']
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-15,25.0,2024-05-15 07:20:28.232,2024-05-15 07:21:23.048,54.816,"['userHomePage', 'codePinPage', 'userListePrestatairePage', 'userConversationPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userTransactionPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userContactPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-15,26.0,2024-05-15 08:38:00.388,2024-05-15 08:54:29.315,988.927,"['userHomeScreenPage', 'userHomeScreenPage', 'codePinPage', 'userHomePage', 'userHomePage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-15,27.0,2024-05-15 09:24:31.466,2024-05-15 09:53:09.891,1718.425,"['userTransactionPage', 'userHomePage', 'userDetailTransactionPage', 'codePinPage', 'userTransactionPage', 'codePinPage', 'codePinPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userHomePage', 'codePinPage', 'codePinPage', 'userDetailTransactionPage', 'userDetailTransactionPage', 'userHomePage', 'userHomeScreenPage', 'userDetailTransactionPage', 'userConversationPage', 'userHomeScreenPage', 'userHomePage', 'userHomeScreenPage', 'codePinPage', 'userDetailTransactionPage', 'userHomeScreenPage', 'userDetailTransactionPage', 'userTransactionPage', 'codePinPage', 'userTransactionPage', 'userHomePage', 'userHomePage', 'userHomeScreenPage', 'userTransactionPage', 'userDetailTransactionPage', 'codePinPage', 'userHomePage', 'userHomePage', 'userDetailTransactionPage', 'codePinPage', 'userConversationPage', 'codePinPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-15,28.0,2024-05-15 14:53:04.872,2024-05-15 16:51:48.071,7123.199,"['userHomePage', 'userHomePage', 'codePinPage', 'codePinPage', 'codePinPage', 'codePinPage', 'userHomePage', 'codePinPage', 'userPrestataireDetailPage', 'codePinPage', 'codePinPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userTransactionPage', 'userHomeScreenPage', 'codePinPage', 'codePinPage', 'codePinPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userDetailTransactionPage', 'userHomePage', 'userHomeScreenPage', 'userTransactionPage', 'userListePrestatairePage', 'codePinPage', 'codePinPage', 'userHomePage', 'userHomePage', 'userPanierPage', 'userPanierPage', 'userHomeScreenPage', 'userTransactionPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userHomePage', 'userHomePage', 'userHomeScreenPage', 'userHomePage', 'codePinPage', 'userDetailTransactionPage', 'userHomeScreenPage', 'userHomePage', 'userListePrestatairePage', 'userDetailTransactionPage', 'userDetailTransactionPage', 'userHomeScreenPage', 'userDetailTransactionPage', 'userTransactionPage', 'userHomePage', 'userHomePage', 'userHomePage', 'userTransactionPage', 'userHomePage', 'codePinPage', 'codePinPage', 'userHomePage', 'codePinPage', 'userListePrestatairePage', 'codePinPage', 'codePinPage', 'userHomePage', 'codePinPage', 'codePinPage', 'userHomeScreenPage', 'userPanierPage', 'userHomeScreenPage', 'userTransactionPage', 'codePinPage', 'userHomeScreenPage', 'codePinPage', 'userDetailTransactionPage', 'userTransactionPage', 'userHomePage', 'userTransactionPage', 'userHomeScreenPage', 'userHomeScreenPage', 'codePinPage', 'userTransactionPage', 'userHomeScreenPage', 'userDetailTransactionPage', 'userHomeScreenPage', 'userTransactionPage', 'userHomePage', 'userTransactionPage', 'codePinPage', 'userHomePage', 'userHomePage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-15,29.0,2024-05-15 17:56:50.066,2024-05-15 18:18:11.953,1281.887,"['userHomePage', 'codePinPage', 'userHomeScreenPage', 'userDetailTransactionPage', 'codePinPage', 'userPrestataireDetailPage', 'userTransactionPage', 'userHomePage', 'userHomePage', 'userHomePage', 'userTransactionPage', 'userHomeScreenPage', 'codePinPage', 'codePinPage', 'userConversationPage', 'codePinPage', 'userTransactionPage', 'userHomePage', 'userListePrestatairePage', 'userConversationPage', 'userHomeScreenPage', 'userConversationPage', 'userHomePage', 'userPanierPage', 'userHomeScreenPage', 'codePinPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-16,30.0,2024-05-16 08:05:59.104,2024-05-16 08:15:58.697,599.593,"['userHomePage', 'codePinPage', 'userHomeScreenPage', 'codePinPage', 'codePinPage', 'userHomePage', 'userHomeScreenPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-16,31.0,2024-05-16 10:08:48.432,2024-05-16 10:25:27.296,998.864,"['userHomePage', 'codePinPage', 'userHomeScreenPage', 'codePinPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-16,32.0,2024-05-16 15:35:43.496,2024-05-16 15:54:24.389,1120.893,"['userHomeScreenPage', 'codePinPage', 'userHomePage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-16,33.0,2024-05-16 16:48:33.315,2024-05-16 16:55:43.367,430.052,"['userHomeScreenPage', 'userPrestataireDetailPage', 'userTransactionPage', 'userHomePage', 'codePinPage', 'userConversationPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'codePinPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-16,34.0,2024-05-16 19:00:22.277,2024-05-16 19:11:27.887,665.61,"['userPrestataireDetailPage', 'userPanierPage', 'userHomePage', 'userHomeScreenPage', 'userPanierPage', 'codePinPage', 'userHomeScreenPage', 'codePinPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userTransactionPage', 'codePinPage', 'userHomePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userHomePage', 'userHomePage', 'userHomeScreenPage', 'userTransactionPage', 'codePinPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-16,35.0,2024-05-16 20:32:50.803,2024-05-16 20:32:54.346,3.543,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-17,36.0,2024-05-17 06:16:04.421,2024-05-17 06:24:25.157,500.736,"['userHomePage', 'userTransactionPage', 'userDetailTransactionPage', 'codePinPage', 'userHomeScreenPage', 'userConversationPage', 'userHomePage', 'userContactPage', 'codePinPage', 'codePinPage', 'userConversationPage', 'userTransactionPage', 'userHomePage', 'userTransactionPage', 'userTransactionPage', 'userHomeScreenPage', 'userHomeScreenPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-17,37.0,2024-05-17 07:43:59.156,2024-05-17 07:56:10.840,731.684,"['userPrestataireDetailPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userContactPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-17,38.0,2024-05-17 10:33:32.381,2024-05-17 10:36:27.780,175.399,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-17,39.0,2024-05-17 11:32:20.034,2024-05-17 11:32:23.350,3.316,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-17,40.0,2024-05-17 12:32:07.640,2024-05-17 12:32:44.091,36.451,"['userListePrestatairePage', 'userPrestataireDetailPage', 'codePinPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-17,41.0,2024-05-17 13:06:36.538,2024-05-17 13:28:33.786,1317.248,"['userHomePage', 'userHomePage', 'userHomeScreenPage', 'codePinPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userHomePage', 'userPrestataireDetailPage', 'userPanierPage', 'codePinPage', 'userHomePage', 'codePinPage', 'userDetailTransactionPage', 'codePinPage', 'codePinPage', 'userHomeScreenPage', 'userHomeScreenPage', 'userTransactionPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-17,42.0,2024-05-17 14:27:50.406,2024-05-17 14:44:56.060,1025.654,"['userListePrestatairePage', 'userListePrestatairePage', 'codePinPage', 'userListePrestatairePage', 'userFilterPage', 'userFilterPage', 'userHomeScreenPage', 'userHomePage', 'userListePrestatairePage', 'userFilterPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-17,43.0,2024-05-17 15:22:31.119,2024-05-17 15:22:40.205,9.086,['userTransactionPage']
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-17,44.0,2024-05-17 16:28:45.299,2024-05-17 16:33:01.429,256.13,"['userHomeScreenPage', 'userHomePage', 'userDetailTransactionPage', 'userHomeScreenPage', 'codePinPage', 'userPanierPage', 'codePinPage', 'codePinPage', 'userHomePage', 'userTransactionPage', 'userHomePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userHomeScreenPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-18,45.0,2024-05-18 10:10:36.445,2024-05-18 10:35:05.645,1469.2,"['userTransactionPage', 'userListePrestatairePage', 'userHomePage', 'userPrestataireDetailPage', 'codePinPage', 'userListePrestatairePage', 'userHomePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userHomePage', 'userHomePage', 'userTransactionPage', 'userTransactionPage', 'codePinPage', 'userTransactionPage', 'userDetailTransactionPage', 'userHomePage', 'codePinPage', 'userDetailTransactionPage', 'codePinPage', 'userHomeScreenPage', 'userPanierPage', 'codePinPage', 'userDetailTransactionPage', 'userPanierPage', 'userPanierPage', 'userHomeScreenPage', 'userHomePage', 'userPanierPage', 'codePinPage', 'userHomeScreenPage', 'codePinPage', 'userTransactionPage', 'userPrestataireDetailPage', 'userHomePage', 'userHomeScreenPage', 'userListePrestatairePage', 'userPrestataireDetailPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-18,46.0,2024-05-18 11:13:42.023,2024-05-18 11:32:30.486,1128.463,"['userListePrestatairePage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'codePinPage', 'userFilterPage', 'userFilterPage', 'codePinPage', 'userPrestataireDetailPage', 'codePinPage', 'userHomePage', 'userHomeScreenPage', 'userHomePage', 'userPrestataireDetailPage', 'userConversationPage', 'userPrestataireDetailPage', 'userHomePage', 'userHomePage', 'userListePrestatairePage', 'codePinPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-18,47.0,2024-05-18 12:08:34.262,2024-05-18 12:23:25.886,891.624,"['userListePrestatairePage', 'userHomePage', 'codePinPage', 'userHomeScreenPage', 'userConversationPage', 'userHomeScreenPage', 'codePinPage', 'userHomePage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-18,48.0,2024-05-18 13:10:04.999,2024-05-18 13:40:43.119,1838.12,"['codePinPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'codePinPage', 'codePinPage', 'userListePrestatairePage', 'userHomePage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-18,49.0,2024-05-18 15:08:54.408,2024-05-18 15:18:07.034,552.626,"['userHomeScreenPage', 'userPrestataireDetailPage', 'codePinPage', 'userHomePage', 'userListePrestatairePage', 'userPanierPage', 'codePinPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-19,50.0,2024-05-19 12:25:34.320,2024-05-19 12:28:16.245,161.925,"['userListePrestatairePage', 'codePinPage', 'userPanierPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userHomePage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-19,51.0,2024-05-19 13:08:44.138,2024-05-19 13:09:01.386,17.248,"['userHomeScreenPage', 'codePinPage', 'userHomePage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-19,52.0,2024-05-19 14:04:56.636,2024-05-19 14:24:02.859,1146.223,"['userHomeScreenPage', 'userListePrestatairePage', 'userDetailTransactionPage', 'userPrestataireDetailPage', 'codePinPage', 'userTransactionPage', 'userListePrestatairePage', 'userTransactionPage', 'codePinPage', 'userHomePage', 'userHomePage', 'codePinPage', 'userPanierPage', 'userListePrestatairePage', 'userHomeScreenPage', 'userHomeScreenPage', 'userHomePage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-19,53.0,2024-05-19 14:59:16.662,2024-05-19 14:59:22.874,6.212,"['userHomeScreenPage', 'userHomePage', 'codePinPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-19,54.0,2024-05-19 15:41:58.452,2024-05-19 15:42:06.366,7.914,"['userHomeScreenPage', 'codePinPage', 'userHomePage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-21,55.0,2024-05-21 19:46:42.452,2024-05-21 19:47:47.563,65.111,"['userListePrestatairePage', 'userConversationPage', 'userContactPage', 'userTransactionPage', 'userPrestataireDetailPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-22,56.0,2024-05-22 08:59:49.515,2024-05-22 08:59:52.290,2.775,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-23,57.0,2024-05-23 14:46:46.255,2024-05-23 15:02:38.831,952.576,"['userHomePage', 'userConversationPage', 'userHomePage', 'userHomePage', 'userConversationPage', 'codePinPage', 'codePinPage', 'userConversationPage', 'userHomeScreenPage', 'codePinPage', 'userConversationPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-24,58.0,2024-05-24 21:06:00.656,2024-05-24 21:07:59.572,118.916,"['userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-25,59.0,2024-05-25 09:40:20.058,2024-05-25 09:40:48.699,28.641,"['userDetailTransactionPage', 'userTransactionPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-25,60.0,2024-05-25 12:28:08.321,2024-05-25 12:29:45.758,97.437,"['codePinPage', 'userHomePage', 'userTransactionPage', 'userHomeScreenPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-25,61.0,2024-05-25 13:46:17.801,2024-05-25 14:07:33.406,1275.605,"['userHomeScreenPage', 'userListePrestatairePage', 'codePinPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'codePinPage', 'userHomePage', 'userListePrestatairePage', 'codePinPage', 'userHomePage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-25,62.0,2024-05-25 17:03:34.342,2024-05-25 17:04:01.588,27.246,[]
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-26,63.0,2024-05-26 04:37:15.844,2024-05-26 04:39:49.991,154.147,"['userPrestataireDetailPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userPrestataireDetailPage', 'codePinPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userHomePage', 'userListePrestatairePage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage', 'userListePrestatairePage', 'userPrestataireDetailPage']"
z5Vl3tUSRgalHfSho6JFNkpjxpn1,2024-05-26,64.0,2024-05-26 17:03:16.457,2024-05-26 17:56:44.795,3208.338,"['userConversationPage', 'userListePrestatairePage', 'userListePrestatairePage', 'userListePrestatairePage', 'userHomePage', 'codePinPage', 'userConversationPage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userHomePage', 'userHomeScreenPage', 'userPrestataireDetailPage', 'userHomeScreenPage', 'userHomePage', 'userConversationPage', 'codePinPage', 'codePinPage', 'userHomePage', 'codePinPage', 'userHomeScreenPage', 'userConversationPage']"
